"";"interaction";"vac";"X";"ref";"rep";"year";"age";"partner";"Ntot";"N_5";"N_10";"Nvac";"val_prevNVtot";"val_prevNV_5";"val_prevNV_10";"val_prevNV_Vac";"val_prevNV_unVac";"val_prevVtot";"val_prevV_5";"val_prevV_10";"val_prevV_Vac";"val_prevV_unVac"
"10600";1,5;0,4;10;18;14;10;25;"all";266995;266139;265634;106985;0,0481020243824791;0,0519202371692987;0,0531332585437105;0,0452773753329906;0,0499906255859009;0,0308807281035225;0,0613814585611278;0,061419095447119;0;0,0515280294981564
"10601";1,5;0,4;11;18;14;10;25;"1-3";178032;177286;177829;71428;0,0491990204008268;0,0535970127364823;0,0550528878866776;0,0464663717309739;0,0510299801133166;0,03165723016087;0,0664632289069639;0,0662096733378695;0;0,052868560279164
"10602";1,5;0,4;12;18;14;10;25;">3";6189;6219;6154;2474;0,608175795766683;0,638527094388165;0,645596360090998;0,572352465642684;0,632032301480485;0,386492163515915;0,668113844669561;0,669158271043224;0;0,643876177658143
"10603";1,5;0,4;13;18;14;15;30;"all";400085;399086;398953;160228;0,0471774747866078;0,0543717394245852;0,0551618862372259;0,043612851686347;0,0495586953893361;0,0270467525650799;0,0615080458848469;0,0619571729000659;0;0,045114380651805
"10604";1,5;0,4;14;18;14;15;30;"1-3";299858;299141;299923;119857;0,0402890701598757;0,0490872197391865;0,0499061425765947;0,037878471845616;0,0418942116988239;0,0219370502037631;0,0574277681762112;0,057904862247977;0;0,036544241420881
"10605";1,5;0,4;15;18;14;15;30;">3";10344;10145;10083;4066;0,620069605568445;0,649482503696402;0,654864623623922;0,570093457943925;0,652437081873208;0,386890951276102;0,680532281912272;0,67688188039274;0;0,637464160560688
"10606";1,5;0,4;16;18;14;20;30;"all";400366;399086;398953;160551;0,0449863375011864;0,0543717394245852;0,0551618862372259;0,0421922006091522;0,0468569522340137;0,0249921321990379;0,0615080458848469;0,0619571729000659;0;0,0417238287846882
"10607";1,5;0,4;17;18;14;20;30;"1-3";299946;299141;299923;120381;0,0379568322298014;0,0490872197391865;0,0499061425765947;0,0358196060840166;0,0393896360649347;0,0194168283624386;0,0574277681762112;0,057904862247977;0;0,032433937571353
"10608";1,5;0,4;18;18;14;20;30;">3";10231;10145;10083;4046;0,614504935978888;0,649482503696402;0,654864623623922;0,580079090459713;0,637025060630558;0,388134102238295;0,680532281912272;0,67688188039274;0;0,642037186742118
"10609";1,5;0,4;19;18;14;25;30;"all";400262;399086;398953;160639;0,0439961825004622;0,0543717394245852;0,0551618862372259;0,0408306824619177;0,0461182774608447;0,025061084989332;0,0615080458848469;0,0619571729000659;0;0,0418615909157301
"10610";1,5;0,4;20;18;14;25;30;"1-3";299830;299141;299923;120098;0,0368308708268019;0,0490872197391865;0,0499061425765947;0,0344885010574697;0,0383960563505664;0,0196611413134109;0,0574277681762112;0,057904862247977;0;0,032798833819242
"10611";1,5;0,4;21;18;14;25;30;">3";10220;10145;10083;4058;0,606457925636008;0,649482503696402;0,654864623623922;0,559881715130606;0,637130801687764;0,383953033268102;0,680532281912272;0,67688188039274;0;0,636806231742941
"10612";1,5;0,4;22;18;14;30;30;"all";400613;399086;398953;160657;0,044471846894634;0,0543717394245852;0,0551618862372259;0,0406704967726274;0,0470169531080698;0,0248494182665066;0,0615080458848469;0,0619571729000659;0;0,0414867725749721
"10613";1,5;0,4;23;18;14;30;30;"1-3";300435;299141;299923;120505;0,0375189308835522;0,0490872197391865;0,0499061425765947;0,0343969129911622;0,0396098482743289;0,0192886980544877;0,0574277681762112;0,057904862247977;0;0,0322069693769799
"10614";1,5;0,4;24;18;14;30;30;">3";10183;10145;10083;4031;0,609447117745262;0,649482503696402;0,654864623623922;0,561399156536839;0,64092977893368;0,387410389865462;0,680532281912272;0,67688188039274;0;0,641254876462939
"10615";1,5;0,4;25;18;14;35;30;"all";399707;399086;398953;159911;0,0447803015709007;0,0543717394245852;0,0551618862372259;0,0417294620132449;0,0468147925736876;0,0248106738185721;0,0615080458848469;0,0619571729000659;0;0,0413559859213665
"10616";1,5;0,4;26;18;14;35;30;"1-3";300137;299141;299923;120153;0,0374728873814291;0,0490872197391865;0,0499061425765947;0,0353465997519829;0,0388923459863099;0,0190846180244355;0,0574277681762112;0,057904862247977;0;0,0318250511156547
"10617";1,5;0,4;27;18;14;35;30;">3";10265;10145;10083;4064;0,61626887481734;0,649482503696402;0,654864623623922;0,567175196850394;0,648443799387196;0,389576229907452;0,680532281912272;0,67688188039274;0;0,644895984518626
"10618";1,5;0,4;28;18;14;40;30;"all";398995;399086;398953;159236;0,0444040652138498;0,0543717394245852;0,0551618862372259;0,0416111934487176;0,0462589516973294;0,0247095828268525;0,0615080458848469;0,0619571729000659;0;0,0411204584603706
"10619";1,5;0,4;29;18;14;40;30;"1-3";299732;299141;299923;119570;0,0369296571603966;0,0490872197391865;0,0499061425765947;0,0346407961863344;0,0384487294768042;0,0190770421576608;0,0574277681762112;0,057904862247977;0;0,0317381023745296
"10620";1,5;0,4;30;18;14;40;30;">3";10234;10145;10083;4125;0,615497361735392;0,649482503696402;0,654864623623922;0,573090909090909;0,644131609101326;0,385577486808677;0,680532281912272;0,67688188039274;0;0,645932231134392
"10621";1,5;0,4;1;18;15;1;16;"all";26562;26467;26666;10666;0,00865898652209924;0,00842558657951411;0,00806270156753919;0,00928183011438215;0,00824106693507801;0,00771779233491454;0,0123172252238637;0,0124878121953049;0;0,0128963261197786
"10622";1,5;0,4;2;18;15;1;16;"1-3";9203;9185;9371;3731;0,0131478865587308;0,0141535111594992;0,012165190481272;0,0139372822299652;0,012609649122807;0,0129305661197436;0,0216657593903103;0,0219827126240529;0;0,0217470760233918
"10623";1,5;0,4;3;18;15;1;16;">3";208;191;179;85;0,524038461538462;0,486910994764398;0,564245810055866;0,552941176470588;0,504065040650406;0,413461538461538;0,664921465968586;0,709497206703911;0;0,699186991869919
"10624";1,5;0,4;4;18;15;3;18;"all";79780;79678;80033;32003;0,0215843569816997;0,0217751449584578;0,0219159596666375;0,0210917726463144;0,0219143102329573;0,0176986713462021;0,0293682070333091;0,0297752177226894;0;0,0295539694832241
"10625";1,5;0,4;5;18;15;3;18;"1-3";36540;36366;36490;14684;0,0296934865900383;0,0296980696254743;0,0296519594409427;0,028193952601471;0,0307009516837482;0,0269567597153804;0,044162129461585;0,0451904631405865;0;0,0450677159590044
"10626";1,5;0,4;6;18;15;3;18;">3";1040;1023;1023;428;0,593269230769231;0,616813294232649;0,638318670576735;0,586448598130841;0,598039215686274;0,395192307692308;0,69208211143695;0,682306940371456;0;0,67156862745098
"10627";1,5;0,4;7;18;15;5;20;"all";133257;133013;133390;53380;0,0390673660670734;0,0390037064046371;0,0396656421021066;0,0383289621581116;0,0395608247680809;0,0295969442505835;0,0508672084683452;0,0506484743983807;0;0,0493759154700352
"10628";1,5;0,4;8;18;15;5;20;"1-3";71234;70649;70845;28504;0,0450767891737092;0,0427889991365766;0,0443644576187451;0,0448358125175414;0,0452375380294875;0,0370469157986355;0,06199663123328;0,0620368409908956;0;0,0617598876667447
"10629";1,5;0,4;9;18;15;5;20;">3";3280;3287;3280;1351;0,5875;0,626407058107697;0,634451219512195;0,551443375277572;0,612752721617418;0,379878048780488;0,684818983875875;0,678353658536585;0;0,645930533955417
"10630";1,5;0,4;10;18;15;10;25;"all";266233;266403;266536;106745;0,0486453595159128;0,0527509074597508;0,0537450850916949;0,0455290645931894;0,0507310894863563;0,0315963836188602;0,0622327826638589;0,0628770597592821;0;0,0527437800963082
"10631";1,5;0,4;11;18;15;10;25;"1-3";177751;177636;177708;71162;0,0502275655270575;0,0547073791348601;0,0559963535687757;0,0469913717995559;0,0523881451181642;0,0325342754752435;0,067052849647594;0,068010444099309;0;0,054255129516179
"10632";1,5;0,4;12;18;15;10;25;">3";6190;6228;6235;2499;0,600807754442649;0,637925497752087;0,646030473135525;0,562625050020008;0,626659441885668;0,390145395799677;0,684489402697495;0,677465918203689;0;0,654294229206177
"10633";1,5;0,4;13;18;15;15;30;"all";399898;399549;399587;159932;0,0464418426698808;0,0547692523320043;0,0562881174812994;0,0434997373883901;0,0484026903811373;0,026519262411915;0,0622702096613932;0,0631026534897281;0;0,0441937607827776
"10634";1,5;0,4;14;18;15;15;30;"1-3";299786;299647;299729;119977;0,0396616252927088;0,0491378188334941;0,051062793390029;0,0376238779099327;0,0410213059413044;0,0214419619328454;0,0582285155533011;0,0590433358133514;0;0,035749044819781
"10635";1,5;0,4;15;18;15;15;30;">3";10237;10146;10210;4024;0,614340138712513;0,661344372166371;0,661116552399608;0,571819085487077;0,64187992918075;0,389860310637882;0,684407648334319;0,684035259549461;0;0,642362787703203
"10636";1,5;0,4;16;18;15;20;30;"all";400125;399549;399587;159864;0,0440112464854733;0,0547692523320043;0,0562881174812994;0,0408722414051944;0,0460998663952951;0,0250221805685723;0,0622702096613932;0,0631026534897281;0;0,0416713490745481
"10637";1,5;0,4;17;18;15;20;30;"1-3";300405;299647;299729;120249;0,0369867345749904;0,0491378188334941;0,051062793390029;0,0343620321166912;0,0387386487266591;0,0194970123666384;0,0582285155533011;0,0590433358133514;0;0,0325107129376762
"10638";1,5;0,4;18;18;15;20;30;">3";10169;10146;10210;4017;0,603992526305438;0,661344372166371;0,661116552399608;0,569828230022405;0,626300390117035;0,387845412528272;0,684407648334319;0,684035259549461;0;0,641092327698309
"10639";1,5;0,4;19;18;15;25;30;"all";400021;399549;399587;159741;0,0432802277880411;0,0547692523320043;0,0562881174812994;0,0404717636674367;0,0451473281171966;0,0239162443971691;0,0622702096613932;0,0631026534897281;0;0,0398160479440653
"10640";1,5;0,4;20;18;15;25;30;"1-3";300039;299647;299729;119537;0,0360786431097291;0,0491378188334941;0,051062793390029;0,0341651538854079;0,0373458465834174;0,0181476408066951;0,0582285155533011;0,0590433358133514;0;0,0301658707382744
"10641";1,5;0,4;21;18;15;25;30;">3";10122;10146;10210;4012;0,607488638608971;0,661344372166371;0,661116552399608;0,563060817547358;0,636661211129296;0,388361983797668;0,684407648334319;0,684035259549461;0;0,643371522094926
"10642";1,5;0,4;22;18;15;30;30;"all";399696;399549;399587;159984;0,0434530242984668;0,0547692523320043;0,0562881174812994;0,0404227922792279;0,0454754038179148;0,0244160562027141;0,0622702096613932;0,0631026534897281;0;0,0407113536243492
"10643";1,5;0,4;23;18;15;30;30;"1-3";299775;299647;299729;119843;0,0361571178383788;0,0491378188334941;0,051062793390029;0,0343282461220096;0,0373752306426872;0,0186406471520307;0,0582285155533011;0,0590433358133514;0;0,0310561767778939
"10644";1,5;0,4;24;18;15;30;30;">3";10143;10146;10210;3984;0,613033619244799;0,661344372166371;0,661116552399608;0,563253012048193;0,645234616009092;0,391797298629597;0,684407648334319;0,684035259549461;0;0,645234616009092
"10645";1,5;0,4;25;18;15;35;30;"all";399819;399549;399587;160340;0,0437823114959519;0,0547692523320043;0,0562881174812994;0,0413122115504553;0,0454361342748216;0,0248537463202099;0,0622702096613932;0,0631026534897281;0;0,0414942437541496
"10646";1,5;0,4;26;18;15;35;30;"1-3";299831;299647;299729;120302;0,036637305682201;0,0491378188334941;0,051062793390029;0,0348788881315356;0,0378156175325435;0,0192041516721086;0,0582285155533011;0,0590433358133514;0;0,0320728127489152
"10647";1,5;0,4;27;18;15;35;30;">3";10246;10146;10210;4102;0,607651766543041;0,661344372166371;0,661116552399608;0,566065333983423;0,635416666666667;0,389810657817685;0,684407648334319;0,684035259549461;0;0,650065104166667
"10648";1,5;0,4;28;18;15;40;30;"all";399842;399549;399587;160207;0,0440048819283617;0,0547692523320043;0,0562881174812994;0,0409782344092331;0,0460283347591128;0,0246097208397317;0,0622702096613932;0,0631026534897281;0;0,0410624491414026
"10649";1,5;0,4;29;18;15;40;30;"1-3";300624;299647;299729;120567;0,0369431582308798;0,0491378188334941;0,051062793390029;0,0349100500136853;0,0383045368966494;0,0189838469317154;0,0582285155533011;0,0590433358133514;0;0,0316955186413191
"10650";1,5;0,4;30;18;15;40;30;">3";10200;10146;10210;4043;0,604901960784314;0,661344372166371;0,661116552399608;0,554538708879545;0,637973038817606;0,387450980392157;0,684407648334319;0,684035259549461;0;0,641871041091441
"10651";1,5;0,4;1;18;16;1;16;"all";26869;26452;26637;10654;0,00893222672968849;0,00877060335702404;0,00867214776438788;0,00844753144358926;0,00925069380203515;0,00770404555435632;0,0130424920610918;0,0138529113638923;0;0,0127659574468085
"10652";1,5;0,4;2;18;16;1;16;"1-3";9353;9369;9256;3726;0,0128301079867422;0,0150496317643292;0,0148012100259291;0,013419216317767;0,0124400213257508;0,0137923660857479;0,0245490447219554;0,0244165946413137;0;0,0229251821574551
"10653";1,5;0,4;3;18;16;1;16;">3";222;180;211;92;0,540540540540541;0,505555555555556;0,445497630331754;0,434782608695652;0,615384615384615;0,351351351351351;0,638888888888889;0,677725118483412;0;0,6
"10654";1,5;0,4;4;18;16;3;18;"all";80142;79968;79892;32098;0,0209253574904544;0,0216836734693878;0,0218670204776448;0,0201881737179887;0,021417866955291;0,017219435501984;0,0312124849939976;0,0307665348220097;0;0,0287236699691949
"10655";1,5;0,4;5;18;16;3;18;"1-3";36319;36893;36285;14555;0,0285250144552438;0,029788848833112;0,0306462725644206;0,0280316042597046;0,028854989891564;0,0262947768385693;0,0470549968828775;0,0469615543613063;0;0,0438798015070759
"10656";1,5;0,4;6;18;16;3;18;">3";1077;1075;1038;445;0,570102135561746;0,572093023255814;0,588631984585742;0,514606741573034;0,609177215189873;0,379758588672238;0,674418604651163;0,69364161849711;0;0,647151898734177
"10657";1,5;0,4;7;18;16;5;20;"all";133603;133331;133124;53428;0,0398718591648391;0,0399981999684994;0,0398125056338451;0,0388560305457812;0,0405487995010914;0,0291310823858746;0,0513008977657109;0,0523722243922959;0;0,0485438104147178
"10658";1,5;0,4;8;18;16;5;20;"1-3";71183;71099;70642;28576;0,0449405054577638;0,0450779898451455;0,044746751224484;0,0433230683090705;0,0460253010068768;0,0349240689490468;0,0631513804694862;0,0649613544350386;0;0,0583472199403854
"10659";1,5;0,4;9;18;16;5;20;">3";3368;3309;3313;1382;0,602434679334917;0,613780598368087;0,617567159674011;0,581765557163531;0,616817724068479;0,399049881235154;0,666666666666667;0,684274071838213;0;0,676737160120846
"10660";1,5;0,4;10;18;16;10;25;"all";266822;266455;266325;106420;0,0490551753603526;0,0539903548441575;0,0531455927907632;0,0461943243751175;0,0509532300096009;0,0309757066508759;0,0629674804375973;0,0633624331174317;0;0,0515267889427813
"10661";1,5;0,4;11;18;16;10;25;"1-3";178309;178219;177625;71319;0,0504853933340437;0,0564417935236984;0,055375087966221;0,0468318400426254;0,0529208337227778;0,0317426489969659;0,0680679388841818;0,0683180858550317;0;0,0529021403869521
"10662";1,5;0,4;12;18;16;10;25;">3";6326;6285;6288;2590;0,598956686689851;0,634526650755768;0,636132315521629;0,564478764478764;0,622858672376874;0,376067024976288;0,673031026252983;0,68734096692112;0;0,636777301927195
"10663";1,5;0,4;13;18;16;15;30;"all";399785;399656;399387;159323;0,0474379979238841;0,0556028184238445;0,0554750154611943;0,0446137720228718;0,0493092463674094;0,0265592756106407;0,0630592309386072;0,0633445755620488;0;0,0441566650863754
"10664";1,5;0,4;14;18;16;15;30;"1-3";300628;300437;299631;119883;0,0414365927325465;0,0502701065447997;0,0503719575077345;0,0389713303804543;0,0430717308915876;0,0215981212661495;0,0590872628870612;0,0592895928658917;0;0,0359235386871006
"10665";1,5;0,4;15;18;16;15;30;">3";10114;10231;10193;4078;0,607474787423374;0,654481477861402;0,652604728735407;0,566944580676802;0,634857521537442;0,3847142574649;0,680383149252273;0,691160600412048;0;0,644632206759443
"10666";1,5;0,4;16;18;16;20;30;"all";400123;399656;399387;159356;0,0450561452353401;0,0556028184238445;0,0554750154611943;0,0419249981174226;0,047128551670287;0,0249998125576385;0,0630592309386072;0,0633445755620488;0;0,0415463913243925
"10667";1,5;0,4;17;18;16;20;30;"1-3";300360;300437;299631;119754;0,0378246104674391;0,0502701065447997;0,0503719575077345;0,035322410942432;0,0394837380817913;0,0192535623917965;0,0590872628870612;0,0592895928658917;0;0,0320199771879118
"10668";1,5;0,4;18;18;16;20;30;">3";10276;10231;10193;4077;0,618625924484235;0,654481477861402;0,652604728735407;0,574441991660535;0,647685110501694;0,390132347216816;0,680383149252273;0,691160600412048;0;0,646717212453622
"10669";1,5;0,4;19;18;16;25;30;"all";400010;399656;399387;160048;0,042823929401765;0,0556028184238445;0,0554750154611943;0,0408814855543337;0,0441194855852177;0,0234619134521637;0,0630592309386072;0,0633445755620488;0;0,0391103591401972
"10670";1,5;0,4;20;18;16;25;30;"1-3";300560;300437;299631;120024;0,0357332978440245;0,0502701065447997;0,0503719575077345;0,0346347397187229;0,0364636416005672;0,0178500133084908;0,0590872628870612;0,0592895928658917;0;0,0297170647405504
"10671";1,5;0,4;21;18;16;25;30;">3";10088;10231;10193;4066;0,599325931800159;0,654481477861402;0,652604728735407;0,556320708312838;0,628362670209233;0,381443298969072;0,680383149252273;0,691160600412048;0;0,63899036864829
